pays;libelleVille;codePostal;codeInsee
85;Saint-Paul-en-Pareds;85500;85259
85;Tallud-Sainte-Gemme;85390;85287
85;Tiffauges;85130;85293
85;Treize-Septiers;85600;85295
85;Treize-Vents;85590;85296
85;Vendrennes;85250;85301
85;Antigny;85120;85005
85;Auzay;85200;85009
85;Bazoges-en-Pareds;85390;85014
85;Benet;85490;85020
85;Bouillé-Courdault;85420;85028
85;Bourneau;85200;85033
85;Breuil-Barret;85120;85037
85;Cezais;85410;85041
85;Chaillé-les-Marais;85450;85042
85;Chaix;85200;85044
85;Champagné-les-Marais;85450;85049
85;Chasnais;85400;85058
85;Cheffois;85390;85067
85;Damvix;85420;85078
85;Doix;85200;85080
85;Faymoreau;85240;85087
85;Fontaines;85200;85091
85;Fontenay-le-Comte;85200;85092
85;Foussais-Payré;85240;85094
85;Grues;85580;85104
85;La Caillère-Saint-Hilaire;85410;85040
85;La Chapelle-aux-Lys;85120;85053
85;La Chapelle-Thémer;85210;85056
85;La Châtaigneraie;85120;85059
85;L'Aiguillon-sur-Mer;85460;85001
85;Lairoux;85400;85117
85;La Jaudonnière;85110;85115
85;La Réorthe;85210;85188
85;La Taillée;85450;85286
85;La Tardière;85120;85289
85;Le Gué-de-Velluire;85770;85105
85;Le Langon;85370;85121
85;Le Mazeau;85420;85139
85;Le Poiré-sur-Velluire;85770;85177
85;Les Magnils-Reigniers;85400;85131
85;L'Hermenault;85570;85110
85;Liez;85420;85123
85;L'Ile-d'Elle;85770;85111
85;Loge-Fougereuse;85120;85125
85;Longèves;85200;85126
85;L'Orbrie;85200;85167
85;Luçon;85400;85128
85;Maillé;85420;85132
85;Maillezais;85420;85133
85;Marillet;85240;85136
85;Marsais-Sainte-Radégonde;85570;85137
85;Menomblet;85700;85141
85;Mervent;85200;85143
85;Montreuil;85200;85148
85;Moreilles;85450;85149
85;Mouilleron-en-Pareds;85390;85154
85;Mouzeuil-Saint-Martin;85370;85158
85;Nalliers;85370;85159
85;Nieul-sur-l'Autise;85240;85162
85;Oulmes;85420;85168
85;Petosse;85570;85174
85;Pissotte;85200;85176
85;Pouillé;85570;85181
85;Puy-de-Serre;85240;85184
85;Puyravault;85450;85185
85;Saint-Aubin-la-Plaine;85210;85199
85;Saint-Cyr-des-Gâts;85410;85205
85;Saint-Denis-du-Payré;85580;85207
85;Sainte-Gemme-la-Plaine;85400;85216
85;Sainte-Hermine;85210;85223
85;Sainte-Radégonde-des-Noyers;85450;85267
85;Saint-Etienne-de-Brillouet;85210;85209
85;Saint-Germain-l'Aiguiller;85390;85219
85;Saint-Hilaire-des-Loges;85240;85227
85;Saint-Hilaire-de-Voust;85120;85229
85;Saint-Jean-de-Beugné;85210;85233
85;Saint-Juire-Champgillon;85210;85235
85;Saint-Laurent-de-la-Salle;85410;85237
85;Saint-Martin-de-Fraigneau;85200;85244
85;Saint-Martin-des-Fontaines;85570;85245
85;Saint-Martin-Lars-en-Sainte-Hermine;85210;85248
85;Saint-Maurice-des-Noues;85120;85251
85;Saint-Maurice-le-Girard;85390;85252
85;Saint-Michel-en-l'Herm;85580;85255
85;Saint-Michel-le-Cloucq;85200;85256
85;Saint-Pierre-du-Chemin;85120;85264
85;Saint-Pierre-le-Vieux;85420;85265
85;Saint-Sigismond;85420;85269
85;Saint-Sulpice-en-Pareds;85410;85271
85;Saint-Valérien;85570;85274
85;Sérigné;85200;85281
85;Thiré;85210;85290
85;Thouarsais-Bouildroux;85410;85292
85;Triaize;85580;85297
85;Velluire;85770;85299
85;Vix;85770;85303
85;Vouillé-les-Marais;85450;85304
85;Vouvant;85120;85305
85;Xanton-Chassenon;85240;85306
86;Amberre;86110;86002
86;Archigny;86210;86009
86;Availles-en-Châtellerault;86530;86014
86;Avanton;86170;86016
86;Beaumont;86490;86019
86;Bellefonds;86210;86020
86;Bignoux;86800;86028
86;Blaslay;86170;86030
86;Bonnes;86300;86031
86;Bonneuil-Matours;86210;86032
86;Buxerolles;86180;86041
86;Cenon-sur-Vienne;86530;86046
86;Chabournay;86380;86048
86;Champigny-le-Sec;86170;86053
86;Charrais;86170;86060
86;Chasseneuil-du-Poitou;86360;86062
86;Cheneché;86380;86071
86;Cherves;86170;86073
86;Cissé;86170;86076
86;Cuhon;86110;86089
86;Dissay;86130;86095
86;Jardres;86800;86114
86;Jaunay-Clan;86130;86115
86;La Chapelle-Moulière;86210;86058
86;Lavoux;86800;86124
86;Liniers;86800;86135
86;Maisonneuve;86170;86144
86;Marigny-Brizay;86380;86146
86;Massognes;86170;86150
86;Migné-Auxances;86440;86158
86;Mirebeau;86110;86160
86;Montamisé;86360;86163
86;Monthoiron;86210;86164
86;Neuville-de-Poitou;86170;86177
86;Poitiers;86000;86194
86;Pouillé;86800;86198
86;Saint-Cyr;86130;86219
86;Saint-Georges-lès-Baillargeaux;86130;86222
86;Saint-Julien-l'Ars;86800;86226
86;Savigny-Lévescault;86800;86256
86;Sèvres-Anxaumont;86800;86261
86;Tercé;86800;86268
86;Thurageau;86110;86271
86;Varennes;86110;86277
86;Vendeuvre-du-Poitou;86380;86281
86;Villiers;86190;86292
86;Vouneuil-sur-Vienne;86210;86298
86;Vouzailles;86170;86299
86;Yversay;86170;86300
86;Aslonnes;86340;86010
86;Ayron;86190;86017
86;Benassay;86470;86021
86;Béruges;86190;86024
86;Biard;86000;86027
86;Chalandray;86190;86050
86;Château-Larcher;86370;86065
86;Chiré-en-Montreuil;86190;86074
86;Croutelle;86240;86088
86;Dienné;86410;86094
86;Fleuré;86340;86099
86;Fontaine-le-Comte;86240;86100
86;Frozes;86190;86102
86;Gizay;86340;86105
86;Iteuil;86240;86113
86;La Chapelle-Montreuil;86470;86056
86;Latillé;86190;86121
86;Lavausseau;86470;86123
86;La Villedieu-du-Clain;86340;86290
86;Le Rochereau;86170;86208
86;Ligugé;86240;86133
86;Maillé;86190;86142
86;Marçay;86370;86145
86;Marigny-Chemereau;86370;86147
86;Marnay;86160;86148
86;Mignaloux-Beauvoir;86550;86157
86;Montreuil-Bonnin;86470;86166
86;Nieuil-l'Espoir;86340;86178
86;Nouaillé-Maupertuis;86340;86180
86;Poitiers;86000;86194
86;Quinçay;86190;86204
86;Roches-Prémarie-Andillé;86340;86209
86;Saint-Benoît;86280;86214
86;Smarves;86240;86263
86;Vernon;86340;86284
86;Vivonne;86370;86293
86;Vouillé;86190;86294
86;Vouneuil-sous-Biard;86580;86297
86;Adriers;86430;86001
86;Anché;86700;86003
86;Angles-sur-l'Anglin;86260;86004
86;Antigny;86310;86006
86;Asnières-sur-Blour;86430;86011
86;Asnois;86250;86012
86;Availles-Limouzine;86460;86015
86;Béthines;86310;86025
86;Blanzay;86400;86029
86;Bouresse;86410;86034
86;Bourg-Archambault;86390;86035
86;Brigueil-le-Chantre;86290;86037
86;Brion;86160;86038
86;Brux;86510;86039
86;Ceaux-en-Couhé;86700;86043
86;Celle-Lévescault;86600;86045
86;Champagné-le-Sec;86510;86051
86;Champagné-Saint-Hilaire;86160;86052
86;Champniers;86400;86054
86;Chapelle-Viviers;86300;86059
86;Charroux;86250;86061
86;Chatain;86250;86063
86;Château-Garnier;86350;86064
86;Châtillon;86700;86067
86;Chaunay;86510;86068
86;Chauvigny;86300;86070
86;Civaux;86320;86077
86;Civray;86400;86078
86;Cloué;86600;86080
86;Couhé;86700;86082
86;Coulombiers;86600;86083
86;Coulonges;86290;86084
86;Curzay-sur-Vonne;86600;86091
86;Fleix;86300;86098
86;Gençay;86160;86103
86;Genouillé;86250;86104
86;Gouex;86320;86107
86;Haims;86310;86110
86;Jazeneuil;86600;86116
86;Jouhet;86500;86117
86;Journet;86290;86118
86;Joussé;86350;86119
86;La Bussière;86310;86040
86;La Chapelle-Bâton;86250;86055
86;La Ferrière-Airoux;86160;86097
86;La Puye;86260;86202
86;Lathus-Saint-Rémy;86390;86120
86;La Trimouille;86290;86273
86;Lauthiers;86300;86122
86;Leignes-sur-Fontaine;86300;86126
86;Le Vigeant;86150;86289
86;Lhommaizé;86410;86131
86;Liglet;86290;86132
86;Linazay;86400;86134
86;L'Isle-Jourdain;86150;86112
86;Lizant;86400;86136
86;Luchapt;86430;86138
86;Lusignan;86600;86139
86;Lussac-les-Châteaux;86320;86140
86;Magné;86160;86141
86;Mauprévoir;86460;86152
86;Mazerolles;86320;86153
86;Millac;86150;86159
86;Montmorillon;86500;86165
86;Moulismes;86500;86170
86;Moussac;86150;86171
86;Mouterre-sur-Blourde;86430;86172
86;Nalliers;86310;86175
86;Nérignac;86150;86176
86;Paizay-le-Sec;86300;86187
86;Payré;86700;86188
86;Payroux;86350;86189
86;Persac;86320;86190
86;Pindray;86500;86191
86;Plaisance;86500;86192
86;Pressac;86460;86200
86;Queaux;86150;86203
86;Romagne;86700;86211
86;Rouillé;86480;86213
86;Sainte-Radégonde;86300;86239
86;Saint-Gaudent;86400;86220
86;Saint-Germain;86310;86223
86;Saint-Laurent-de-Jourdes;86410;86228
86;Saint-Léomer;86290;86230
86;Saint-Macoux;86400;86231
86;Saint-Martin-l'Ars;86350;86234
86;Saint-Maurice-la-Clouère;86160;86235
86;Saint-Pierre-de-Maillé;86260;86236
86;Saint-Pierre-d'Exideuil;86400;86237
86;Saint-Romain;86250;86242
86;Saint-Sauvant;86600;86244
86;Saint-Savin;86310;86246
86;Saint-Saviol;86400;86247
86;Saint-Secondin;86350;86248
86;Sanxay;86600;86253
86;Saulgé;86500;86254
86;Savigné;86400;86255
86;Sillars;86320;86262
86;Sommières-du-Clain;86160;86264
86;Surin;86250;86266
86;Thollet;86290;86270
86;Usson-du-Poitou;86350;86276
86;Valdivienne;86300;86233
86;Vaux;86700;86278
86;Verrières;86410;86285
86;Villemort;86310;86291
86;Voulême;86400;86295
86;Voulon;86700;86296
86;Angliers;86330;86005
86;Antran;86100;86007
86;Arçay;86200;86008
86;Aulnay;86330;86013
86;Basses;86200;86018
86;Berrie;86120;86022
86;Berthegon;86420;86023
86;Beuxes;86120;86026
86;Bournand;86120;86036
86;Buxeuil;37160;86042
86;Ceaux-en-Loudun;86200;86044
86;Cernay;86140;86047
86;Chalais;86200;86049
86;Châtellerault;86100;86066
86;Chenevelles;86450;86072
86;Chouppes;86110;86075
86;Colombiers;86490;86081
86;Coussay;86110;86085
86;Coussay-les-Bois;86270;86086
86;Craon;86110;86087
86;Curçay-sur-Dive;86120;86090
86;Dangé-Saint-Romain;86220;86092
86;Dercé;86420;86093
86;Doussay;86140;86096
86;Glénouze;86200;86106
86;Guesnes;86420;86109
86;Ingrandes;86220;86111
86;La Chaussée;86330;86069
86;La Grimaudière;86330;86108
86;La Roche-Posay;86270;86207
86;La Roche-Rigault;86200;86079
86;Leigné-les-Bois;86450;86125
86;Leigné-sur-Usseau;86230;86127
86;Lencloître;86140;86128
86;Lésigny;86270;86129
86;Les Ormes;86220;86183
86;Les Trois-Moutiers;86120;86274
86;Leugny;86220;86130
86;Loudun;86200;86137
86;Mairé;86270;86143
86;Martaizé;86330;86149
86;Maulay;86200;86151
86;Mazeuil;86110;86154
86;Messemé;86200;86156
86;Moncontour;86330;86161
86;Mondion;86230;86162
86;Monts-sur-Guesnes;86420;86167
86;Morton;86120;86169
86;Mouterre-Silly;86200;86173
86;Naintré;86530;86174
86;Nueil-sous-Faye;86200;86181
86;Orches;86230;86182
86;Ouzilly;86380;86184
86;Oyré;86220;86186
86;Pleumartin;86450;86193
86;Port-de-Piles;86220;86195
86;Pouançay;86120;86196
86;Pouant;86200;86197
86;Prinçay;86420;86201
86;Ranton;86200;86205
86;Raslay;86120;86206
86;Roiffé;86120;86210
86;Saint-Christophe;86230;86217
86;Saint-Clair;86330;86218
86;Saint-Genest-d'Ambière;86140;86221
86;Saint-Gervais-les-Trois-Clochers;86230;86224
86;Saint-Jean-de-Sauves;86330;86225
86;Saint-Laon;86200;86227
86;Saint-Léger-de-Montbrillais;86120;86229
86;Saint-Rémy-sur-Creuse;86220;86241
86;Saint-Sauveur;86100;86245
86;Saires;86420;86249
86;Saix;86120;86250
86;Sammarçolles;86200;86252
86;Savigny-sous-Faye;86140;86257
86;Scorbé-Clairvaux;86140;86258
86;Senillé;86100;86259
86;Sérigny;86230;86260
86;Sossais;86230;86265
86;Ternay;86120;86269
86;Thuré;86540;86272
86;Usseau;86230;86275
86;Vaux-sur-Vienne;86220;86279
86;Vellèches;86230;86280
86;Verrue;86420;86286
86;Vézières;86120;86287
86;Vicq-sur-Gartempe;86260;86288
87;Condat-sur-Vienne;87920;87048
87;Couzeix;87270;87050
87;Le Vigen;87110;87205
87;Limoges;87000;87085
87;Solignac;87110;87192
87;Aixe-sur-Vienne;87700;87001
87;Beynac;87700;87015
87;Boisseuil;87220;87019
87;Bosmie-l'Aiguille;87110;87021
87;Burgnac;87800;87025
87;Bussière-Galant;87230;87027
87;Chaillac-sur-Vienne;87200;87030
87;Châlus;87230;87032
87;Champagnac-la-Rivière;87150;87034
87;Champsac;87230;87036
87;Château-Chervix;87380;87039
87;Chéronnac;87600;87044
87;Cognac-la-Forêt;87310;87046
87;Coussac-Bonneval;87500;87049
87;Cussac;87150;87054
87;Dournazac;87230;87060
87;Eyjeaux;87220;87063
87;Flavignac;87230;87066
87;Glandon;87500;87071
87;Glanges;87380;87072
87;Gorre;87310;87073
87;Janailhac;87800;87077
87;Javerdat;87520;87078
87;Jourgnac;87800;87081
87;La Chapelle-Montbrandeix;87440;87037
87;Ladignac-le-Long;87500;87082
87;La Meyze;87800;87096
87;La Porcherie;87380;87120
87;La Roche-l'Abeille;87800;87127
87;Lavignac;87230;87084
87;Le Chalard;87500;87031
87;Les Cars;87230;87029
87;Les Salles-Lavauguyon;87440;87189
87;Magnac-Bourg;87380;87088
87;Maisonnais-sur-Tardoire;87440;87091
87;Marval;87440;87092
87;Meilhac;87800;87094
87;Meuzac;87380;87095
87;Nexon;87800;87106
87;Oradour-sur-Glane;87520;87110
87;Oradour-sur-Vayres;87150;87111
87;Pageas;87230;87112
87;Pensol;87440;87115
87;Pierre-Buffière;87260;87119
87;Rilhac-Lastours;87800;87124
87;Rochechouart;87600;87126
87;Saillat-sur-Vienne;87720;87131
87;Saint-Auvent;87310;87135
87;Saint-Bazile;87150;87137
87;Saint-Bonnet-Briance;87260;87138
87;Saint-Brice-sur-Vienne;87200;87140
87;Saint-Cyr;87310;87141
87;Sainte-Marie-de-Vaux;87420;87162
87;Saint-Genest-sur-Roselle;87260;87144
87;Saint-Germain-les-Belles;87380;87146
87;Saint-Hilaire-Bonneval;87260;87148
87;Saint-Hilaire-les-Places;87800;87150
87;Saint-Jean-Ligoure;87260;87151
87;Saint-Junien;87200;87154
87;Saint-Laurent-sur-Gorre;87310;87158
87;Saint-Martin-de-Jussac;87200;87164
87;Saint-Martin-le-Vieux;87700;87166
87;Saint-Mathieu;87440;87168
87;Saint-Maurice-les-Brousses;87800;87169
87;Saint-Paul;87260;87174
87;Saint-Priest-Ligoure;87800;87176
87;Saint-Priest-sous-Aixe;87700;87177
87;Saint-Victurnien;87420;87185
87;Saint-Vitte-sur-Briance;87380;87186
87;Saint-Yrieix-la-Perche;87500;87187
87;Saint-Yrieix-sous-Aixe;87700;87188
87;Séreilhac;87620;87191
87;Vayres;87600;87199
87;Verneuil-sur-Vienne;87430;87201
87;Vicq-sur-Breuilh;87260;87203
87;Videix;87600;87204
87;Arnac-la-Poste;87160;87003
87;Azat-le-Ris;87360;87006
87;Balledent;87290;87007
87;Bellac;87300;87011
87;Berneuil;87300;87012
87;Bersac-sur-Rivalier;87370;87013
87;Bessines-sur-Gartempe;87250;87014
87;Blanzac;87300;87017
87;Blond;87300;87018
87;Breuilaufa;87300;87022
87;Bussière-Boffy;87330;87026
87;Bussière-Poitevine;87320;87028
87;Chamboret;87140;87033
87;Chaptelat;87270;87038
87;Châteauponsac;87290;87041
87;Cieux;87520;87045
87;Compreignac;87140;87047
87;Cromac;87160;87053
87;Darnac;87320;87055
87;Dinsac;87210;87056
87;Dompierre-les-Eglises;87190;87057
87;Droux;87190;87061
87;Folles;87250;87067
87;Fromental;87250;87068
87;Gajoubert;87330;87069
87;Isle;87170;87075
87;Jabreilles-les-Bordes;87370;87076
87;Jouac;87890;87080
87;La Bazeuge;87210;87008
87;La Croix-sur-Gartempe;87210;87052
87;La Jonchère-Saint-Maurice;87340;87079
87;Laurière;87370;87083
87;Le Buis;87140;87023
87;Le Dorat;87210;87059
87;Les Grands-Chézeaux;87160;87074
87;Limoges;87000;87085
87;Lussac-les-Eglises;87360;87087
87;Magnac-Laval;87190;87089
87;Mailhac-sur-Benaize;87160;87090
87;Mézières-sur-Issoire;87330;87097
87;Montrol-Sénard;87330;87100
87;Mortemart;87330;87101
87;Nantiat;87140;87103
87;Nieul;87510;87107
87;Nouic;87330;87108
87;Oradour-Saint-Genest;87210;87109
87;Peyrat-de-Bellac;87300;87116
87;Peyrilhac;87510;87118
87;Rancon;87290;87121
87;Razès;87640;87122
87;Roussac;87140;87128
87;Saint-Amand-Magnazeix;87290;87133
87;Saint-Barbant;87330;87136
87;Saint-Bonnet-de-Bellac;87300;87139
87;Saint-Gence;87510;87143
87;Saint-Georges-les-Landes;87160;87145
87;Saint-Hilaire-la-Treille;87190;87149
87;Saint-Jouvent;87510;87152
87;Saint-Junien-les-Combes;87300;87155
87;Saint-Léger-la-Montagne;87340;87159
87;Saint-Léger-Magnazeix;87190;87160
87;Saint-Martial-sur-Isop;87330;87163
87;Saint-Martin-le-Mault;87360;87165
87;Saint-Ouen-sur-Gartempe;87300;87172
87;Saint-Pardoux;87250;87173
87;Saint-Sornin-la-Marche;87210;87179
87;Saint-Sornin-Leulac;87290;87180
87;Saint-Sulpice-Laurière;87370;87181
87;Saint-Sulpice-les-Feuilles;87160;87182
87;Saint-Symphorien-sur-Couze;87140;87184
87;Tersannes;87360;87195
87;Thiat;87320;87196
87;Thouron;87140;87197
87;Vaulry;87140;87198
87;Verneuil-Moustiers;87360;87200
87;Veyrac;87520;87202
87;Villefavard;87190;87206
87;Ambazac;87240;87002
87;Augne;87120;87004
87;Aureil;87220;87005
87;Beaumont-du-Lac;87120;87009
87;Bonnac-la-Côte;87270;87020
87;Bujaleuf;87460;87024
87;Champnétery;87400;87035
87;Châteauneuf-la-Forêt;87130;87040
87;Cheissoux;87460;87043
87;Domps;87120;87058
87;Eybouleuf;87400;87062
87;Eymoutiers;87120;87064
87;Feytiat;87220;87065
87;La Croisille-sur-Briance;87130;87051
87;La Geneytouse;87400;87070
87;Le Châtenet-en-Dognon;87400;87042
87;Le Palais-sur-Vienne;87410;87113
87;Les Billanges;87340;87016
87;Limoges;87000;87085
87;Linards;87130;87086
87;Masléon;87130;87093
87;Moissannes;87400;87099
87;Nedde;87120;87104
87;Neuvic-Entier;87130;87105
87;Panazol;87350;87114
87;Peyrat-le-Château;87470;87117
87;Rempnat;87120;87123
87;Rilhac-Rancon;87570;87125
87;Royères;87400;87129
87;Roziers-Saint-Georges;87130;87130
87;Saint-Amand-le-Petit;87120;87132
87;Saint-Denis-des-Murs;87400;87142
87;Sainte-Anne-Saint-Priest;87120;87134
87;Saint-Gilles-les-Forêts;87130;87147
87;Saint-Julien-le-Petit;87460;87153
87;Saint-Just-le-Martel;87590;87156
87;Saint-Laurent-les-Eglises;87340;87157
87;Saint-Léonard-de-Noblat;87400;87161
87;Saint-Martin-Terressus;87400;87167
87;Saint-Méard;87130;87170
87;Saint-Priest-Taurion;87480;87178
87;Saint-Sylvestre;87240;87183
87;Sauviat-sur-Vige;87400;87190
87;Surdoux;87130;87193
87;Sussac;87130;87194
88;Anglemont;88700;88008
88;Arches;88380;88011
88;Archettes;88380;88012
88;Autrey;88700;88021
88;Badménil-aux-Bois;88330;88027
88;Bayecourt;88150;88040
88;Bazien;88700;88042
88;Brû;88700;88077
88;Bult;88700;88080
88;Chantraine;88000;88087
88;Charmois-l'Orgueilleux;88270;88092
88;Châtel-sur-Moselle;88330;88094
88;Chaumousey;88390;88098
88;Chavelot;88150;88099
88;Clézentaine;88700;88110
88;Damas-aux-Bois;88330;88121
88;Darnieulles;88390;88126
88;Deinvillers;88700;88127
88;Deyvillers;88000;88132
88;Dignonville;88000;88133
88;Dinozé;88000;88134
88;Dogneville;88000;88136
88;Domèvre-sur-Avière;88390;88142
88;Domèvre-sur-Durbion;88330;88143
88;Dommartin-aux-Bois;88390;88147
88;Domptail;88700;88153
88;Doncières;88700;88156
88;Dounoux;88220;88157
88;Epinal;88000;88160
88;Fauconcourt;88700;88168
88;Fomerey;88390;88174
88;Frizon;88440;88190
88;Gigney;88390;88200
88;Girancourt;88390;88201
88;Girmont;88150;88204
88;Golbey;88190;88209
88;Hadigny-les-Verrières;88330;88224
88;Hadol;88220;88225
88;Haillainville;88330;88228
88;Hardancourt;88700;88230
88;Housseras;88700;88243
88;Igney;88150;88247
88;Jeanménil;88700;88251
88;Jeuxey;88000;88253
88;La Baffe;88460;88028
88;La Chapelle-aux-Bois;88240;88088
88;Le Clerjus;88240;88108
88;Les Forges;88390;88178
88;Longchamp;88000;88273
88;Mazeley;88150;88294
88;Ménarmont;88700;88298
88;Ménil-sur-Belvitte;88700;88301
88;Moriville;88330;88313
88;Moyemont;88700;88318
88;Nomexy;88440;88327
88;Nossoncourt;88700;88333
88;Oncourt;88150;88337
88;Ortoncourt;88700;88338
88;Pallegney;88330;88342
88;Rambervillers;88700;88367
88;Rehaincourt;88330;88379
88;Renauvoid;88390;88388
88;Romont;88700;88395
88;Roville-aux-Chênes;88700;88402
88;Saint-Benoît-la-Chipotte;88700;88412
88;Sainte-Barbe;88700;88410
88;Saint-Genest;88700;88416
88;Saint-Gorgon;88700;88417
88;Saint-Maurice-sur-Mortagne;88700;88425
88;Saint-Pierremont;88700;88432
88;Sanchey;88390;88439
88;Sercoeur;88600;88454
88;Thaon-les-Vosges;88150;88465
88;Uriménil;88220;88481
88;Uxegney;88390;88483
88;Uzemain;88220;88484
88;Vaudéville;88000;88495
88;Vaxoncourt;88330;88497
88;Villoncourt;88150;88509
88;Vomécourt;88700;88521
88;Xaffévillers;88700;88527
88;Xertigny;88220;88530
88;Zincourt;88330;88532
88;Allarmont;88110;88005
88;Anould;88650;88009
88;Arrentès-de-Corcieux;88430;88014
88;Aumontzey;88640;88018
88;Aydoilles;88600;88026
88;Ban-de-Laveline;88520;88032
88;Ban-de-Sapt;88210;88033
88;Ban-sur-Meurthe-Clefcy;88230;88034
88;Barbey-Seroux;88640;88035
88;Beauménil;88600;88046
88;Belmont-sur-Buttant;88600;88050
88;Belval;88210;88053
88;Bertrimoutier;88520;88054
88;Biffontaine;88430;88059
88;Bois-de-Champ;88600;88064
88;Brouvelieures;88600;88076
88;Bruyères;88600;88078
88;Celles-sur-Plaine;88110;88082
88;Champdray;88640;88085
88;Champ-le-Duc;88600;88086
88;Charmois-devant-Bruyères;88460;88091
88;Châtas;88210;88093
88;Cheniménil;88460;88101
88;Coinches;88100;88111
88;Colroy-la-Grande;88490;88112
88;Combrimont;88490;88113
88;Corcieux;88430;88115
88;Denipaire;88210;88128
88;Destord;88600;88130
88;Deycimont;88600;88131
88;Docelles;88460;88135
88;Domfaing;88600;88145
88;Dompierre;88600;88152
88;Entre-deux-Eaux;88650;88159
88;Etival-Clairefontaine;88480;88165
88;Fays;88600;88169
88;Fiménil;88600;88172
88;Fontenay;88600;88175
88;Fraize;88230;88181
88;Frapelle;88490;88182
88;Fremifontaine;88600;88184
88;Gemaingoutte;88520;88193
88;Gerbépal;88430;88198
88;Girecourt-sur-Durbion;88600;88203
88;Grandrupt;88210;88215
88;Grandvillers;88600;88216
88;Granges-sur-Vologne;88640;88218
88;Gugnécourt;88600;88222
88;Herpelmont;88600;88240
88;Hurbache;88210;88245
88;Jussarupt;88640;88256
88;La Bourgonce;88470;88068
88;La Chapelle-devant-Bruyères;88600;88089
88;La Croix-aux-Mines;88520;88120
88;La Grande-Fosse;88490;88213
88;La Houssière;88430;88244
88;La Neuveville-devant-Lépanges;88600;88322
88;La Petite-Fosse;88490;88345
88;La Petite-Raon;88210;88346
88;La Salle;88470;88438
88;Laval-sur-Vologne;88600;88261
88;Laveline-devant-Bruyères;88600;88262
88;Laveline-du-Houx;88640;88263
88;La Voivre;88470;88519
88;Le Beulay;88490;88057
88;Le Mont;88210;88306
88;Lépanges-sur-Vologne;88600;88266
88;Le Puid;88210;88362
88;Le Roulier;88460;88399
88;Le Saulcy;88210;88444
88;Les Poulières;88600;88356
88;Les Rouges-Eaux;88600;88398
88;Lesseux;88490;88268
88;Le Valtin;88230;88492
88;Le Vermont;88210;88501
88;Lubine;88490;88275
88;Lusse;88490;88276
88;Luvigny;88110;88277
88;Mandray;88650;88284
88;Méménil;88600;88297
88;Ménil-de-Senones;88210;88300
88;Mortagne;88600;88315
88;Moussey;88210;88317
88;Moyenmoutier;88420;88319
88;Nayemont-les-Fosses;88100;88320
88;Neuvillers-sur-Fave;88100;88326
88;Nompatelize;88470;88328
88;Nonzeville;88600;88331
88;Padoux;88700;88340
88;Pair-et-Grandrupt;88100;88341
88;Pierrepont-sur-l'Arentèle;88600;88348
88;Plainfaing;88230;88349
88;Prey;88600;88359
88;Provenchères-sur-Fave;88490;88361
88;Raon-l'Etape;88110;88372
88;Raon-sur-Plaine;88110;88373
88;Raves;88520;88375
88;Rehaupal;88640;88380
88;Remomeix;88100;88386
88;Saint-Dié;88100;88413
88;Sainte-Hélène;88700;88418
88;Sainte-Marguerite;88100;88424
88;Saint-Jean-d'Ormont;88210;88419
88;Saint-Léonard;88650;88423
88;Saint-Michel-sur-Meurthe;88470;88428
88;Saint-Remy;88480;88435
88;Saint-Stail;88210;88436
88;Saulcy-sur-Meurthe;88580;88445
88;Senones;88210;88451
88;Taintrux;88100;88463
88;Vervezelle;88600;88502
88;Vexaincourt;88110;88503
88;Vienville;88430;88505
88;Vieux-Moulin;88210;88506
88;Viménil;88600;88512
88;Wisembach;88520;88526
88;Xamontarupt;88460;88528
88;Basse-sur-le-Rupt;88120;88037
88;Bellefontaine;88370;88048
88;Bussang;88540;88081
88;Cleurie;88120;88109
88;Cornimont;88310;88116
88;Dommartin-lès-Remiremont;88200;88148
88;Eloyes;88510;88158
88;Faucompierre;88460;88167
88;Ferdrupt;88360;88170
88;Fresse-sur-Moselle;88160;88188
88;Gérardmer;88400;88196
88;Gerbamont;88120;88197
88;Girmont-Val-d'Ajol;88340;88205
88;Jarménil;88550;88250
88;La Bresse;88250;88075
88;La Forge;88530;88177
88;Le Ménil;88160;88302
88;Le Syndicat;88120;88462
88;Le Thillot;88160;88468
88;Le Tholy;88530;88470
88;Le Val-d'Ajol;88340;88487
88;Liézey;88400;88269
88;Plombières-les-Bains;88370;88351
88;Pouxeux;88550;88358
88;Ramonchamp;88160;88369
88;Raon-aux-Bois;88220;88371
88;Remiremont;88200;88383
88;Rochesson;88120;88391
88;Rupt-sur-Moselle;88360;88408
88;Saint-Amé;88120;88409
88;Saint-Etienne-lès-Remiremont;88200;88415
88;Saint-Maurice-sur-Moselle;88560;88426
88;Saint-Nabord;88200;88429
88;Sapois;88120;88442
88;Saulxures-sur-Moselotte;88290;88447
88;Tendon;88460;88464
88;Thiéfosse;88290;88467
88;Vagney;88120;88486
88;Vecoux;88200;88498
88;Ventron;88310;88500
88;Xonrupt-Longemer;88400;88531
88;Ahéville;88500;88002
88;Aingeville;88140;88003
88;Ainvelle;88320;88004
88;Ambacourt;88500;88006
88;Ameuvelle;88410;88007
88;Aouze;88170;88010
88;Aroffe;88170;88013
88;Attignéville;88300;88015
88;Attigny;88260;88016
88;Aulnois;88300;88017
88;Autigny-la-Tour;88300;88019
88;Autreville;88300;88020
88;Auzainvilliers;88140;88022
88;Avillers;88500;88023
88;Avrainville;88130;88024
88;Avranville;88630;88025
88;Bains-les-Bains;88240;88029
